referencia,ano,mes,regiao,estado,gasolina_comum_preco_revenda_avg,gasolina_comum_preco_revenda_min,gasolina_comum_preco_revenda_max,gasolina_aditivada_preco_revenda_avg,gasolina_aditivada_preco_revenda_min,gasolina_aditivada_preco_revenda_max,etanol_hidratado_preco_revenda_avg,etanol_hidratado_preco_revenda_min,etanol_hidratado_preco_revenda_max,oleo_diesel_preco_revenda_avg,oleo_diesel_preco_revenda_min,oleo_diesel_preco_revenda_max,oleo_diesel_s10_preco_revenda_avg,oleo_diesel_s10_preco_revenda_min,oleo_diesel_s10_preco_revenda_max,gas_cozinha_glp_preco_revenda_avg,gas_cozinha_glp_preco_revenda_min,gas_cozinha_glp_preco_revenda_max,gas_natural_veicular_gnv_preco_revenda_avg,gas_natural_veicular_gnv_preco_revenda_min,gas_natural_veicular_gnv_preco_revenda_max
2013-08,2013,08,SUL,PARANA,2.787,2.469,3.237,,,,1.862,1.629,2.29,2.262,2.049,2.52,2.378,2.209,2.599,39.728,30.0,50.0,1.701,1.599,2.19
2013-08,2013,08,NORDESTE,PERNAMBUCO,2.818,2.49,3.18,,,,2.304,2.05,2.65,2.283,2.09,2.766,2.358,2.199,2.56,37.863,32.0,42.0,1.67,1.63,1.699
2013-08,2013,08,NORDESTE,PIAUI,2.709,2.559,2.98,,,,2.42,2.25,2.68,2.315,2.21,2.5,2.405,2.299,2.5,41.466,37.0,47.0,,,
2013-08,2013,08,SUDESTE,RIO DE JANEIRO,2.994,2.659,3.699,,,,2.257,1.89,2.699,2.286,2.02,2.699,2.455,2.239,2.789,38.944,28.9,46.0,1.68,1.399,2.199
2013-08,2013,08,NORDESTE,RIO GRANDE DO NORTE,2.882,2.78,2.999,,,,2.439,2.25,2.599,2.279,2.17,2.54,2.501,2.299,2.64,39.838,35.0,45.0,1.914,1.86,2.06
2013-08,2013,08,SUL,RIO GRANDE DO SUL,2.843,2.54,3.25,,,,2.408,2.099,3.02,2.333,2.149,2.61,2.508,2.299,2.81,42.0,31.0,50.0,1.983,1.919,2.339
2013-08,2013,08,NORTE,RONDONIA,3.065,2.949,3.35,,,,2.472,2.27,2.79,2.506,2.33,2.75,2.687,2.55,2.88,45.579,40.0,52.0,,,
2013-08,2013,08,NORTE,RORAIMA,3.014,2.99,3.39,,,,2.76,2.65,2.85,2.638,2.57,2.95,2.694,2.69,2.73,46.674,42.0,48.5,,,
2013-08,2013,08,SUL,SANTA CATARINA,2.828,2.477,3.188,,,,2.364,1.999,2.758,2.331,1.989,2.638,2.485,2.199,2.76,42.707,36.0,50.0,1.979,1.82,2.309
2013-08,2013,08,SUDESTE,SAO PAULO,2.705,2.349,3.499,,,,1.741,1.259,2.799,2.279,2.049,2.799,2.42,2.179,2.899,40.608,29.0,51.0,1.692,1.399,2.799
2013-08,2013,08,NORDESTE,SERGIPE,2.886,2.659,3.06,,,,2.517,2.309,2.69,2.367,2.049,2.519,2.469,2.319,2.599,38.035,32.0,42.0,1.904,1.839,2.409
2013-08,2013,08,NORTE,TOCANTINS,3.041,2.859,3.12,,,,2.264,1.999,2.89,2.294,2.169,2.499,2.424,2.3,2.559,44.751,40.0,50.0,,,
2013-09,2013,09,NORTE,ACRE,3.256,3.16,3.64,,,,2.644,2.5,2.9,2.835,2.644,3.06,2.83,2.73,3.15,48.468,43.0,57.0,,,
2013-09,2013,09,NORDESTE,ALAGOAS,2.865,2.589,3.09,,,,2.459,2.21,2.699,2.294,2.15,2.42,2.434,2.29,2.499,38.881,33.0,43.0,1.902,1.58,2.399
2013-09,2013,09,NORTE,AMAPA,2.838,2.53,3.33,,,,2.405,2.18,2.65,2.333,2.16,2.72,2.833,2.8,3.1,50.233,44.0,62.0,,,
2013-09,2013,09,NORTE,AMAZONAS,2.994,2.75,3.58,,,,2.422,2.29,2.95,2.378,2.19,2.75,2.478,2.38,2.77,43.178,38.0,48.0,1.95,1.95,1.95
2013-09,2013,09,NORDESTE,BAHIA,2.88,2.48,3.349,,,,2.239,1.88,2.699,2.284,2.048,2.649,2.424,2.24,2.8,38.13,26.0,46.0,1.773,1.64,2.259
2013-09,2013,09,NORDESTE,CEARA,2.816,2.59,3.25,,,,2.339,2.149,2.65,2.398,2.23,2.559,2.344,2.199,2.659,40.969,35.0,47.0,1.883,1.799,2.24
2013-09,2013,09,CENTRO OESTE,DISTRITO FEDERAL,2.987,2.95,2.999,,,,2.269,2.23,2.29,2.418,2.35,2.42,2.641,2.64,2.649,42.622,36.0,48.0,,,
2013-09,2013,09,SUDESTE,ESPIRITO SANTO,2.815,2.37,3.15,,,,2.423,2.1,2.79,2.346,2.09,2.49,2.479,2.32,2.69,37.685,30.0,45.0,1.883,1.77,2.43
2013-09,2013,09,CENTRO OESTE,GOIAS,2.864,2.56,3.29,,,,1.868,1.599,2.25,2.33,2.139,2.59,2.546,2.29,2.71,40.715,33.0,52.0,2.19,2.19,2.19
2013-09,2013,09,NORDESTE,MARANHAO,2.807,2.449,3.39,,,,2.303,1.99,2.69,2.27,2.05,2.5,2.361,2.199,2.73,47.043,39.0,55.0,,,
2013-09,2013,09,CENTRO OESTE,MATO GROSSO,3.005,2.698,3.33,,,,1.969,1.698,2.18,2.583,2.35,2.9,2.737,2.61,2.95,51.332,43.0,60.0,2.062,1.97,2.091
2013-09,2013,09,CENTRO OESTE,MATO GROSSO DO SUL,2.967,2.779,3.299,,,,2.091,1.899,2.589,2.484,2.29,2.619,2.629,2.54,2.83,48.311,39.0,58.0,2.034,1.959,2.059
2013-09,2013,09,SUDESTE,MINAS GERAIS,2.87,2.49,3.409,,,,2.025,1.755,2.99,2.352,2.033,2.599,2.501,2.298,2.779,45.041,30.0,57.0,1.864,1.699,2.18
2013-09,2013,09,NORTE,PARA,2.985,2.71,3.63,,,,2.542,2.09,2.999,2.505,2.25,2.8,2.493,2.299,2.969,42.865,35.0,55.0,,,
2013-09,2013,09,NORDESTE,PARAIBA,2.78,2.63,2.99,,,,2.297,2.15,2.529,2.282,2.119,2.399,2.412,2.242,2.49,36.658,32.0,42.0,1.855,1.84,1.89
2013-09,2013,09,SUL,PARANA,2.764,2.429,3.237,,,,1.838,1.629,2.29,2.259,2.049,2.499,2.377,2.209,2.579,40.292,30.0,55.0,1.857,1.699,2.299
2013-09,2013,09,NORDESTE,PERNAMBUCO,2.866,2.55,3.18,,,,2.296,2.05,2.65,2.283,2.09,2.4,2.353,2.199,2.57,40.661,32.0,48.0,1.67,1.63,1.699
2013-09,2013,09,NORDESTE,PIAUI,2.713,2.55,2.98,,,,2.421,2.25,2.68,2.318,2.21,2.47,2.411,2.299,2.561,41.387,37.0,48.0,,,
2013-09,2013,09,SUDESTE,RIO DE JANEIRO,2.991,2.659,3.699,,,,2.249,1.86,2.699,2.285,2.009,2.699,2.451,2.249,2.789,39.795,28.9,48.0,1.68,1.399,2.199
2013-09,2013,09,NORDESTE,RIO GRANDE DO NORTE,2.878,2.79,2.999,,,,2.448,2.34,2.599,2.295,2.17,2.55,2.525,2.4,2.64,40.285,35.0,48.0,1.899,1.51,2.12
2013-09,2013,09,SUL,RIO GRANDE DO SUL,2.856,2.57,3.49,,,,2.398,2.09,3.02,2.335,2.119,2.61,2.513,2.298,2.83,42.08,31.0,50.0,2.063,1.918,2.485
2013-09,2013,09,NORTE,RONDONIA,3.062,2.949,3.35,,,,2.475,2.27,2.79,2.515,2.33,2.75,2.688,2.55,2.88,45.615,40.0,53.0,,,
2013-09,2013,09,NORTE,RORAIMA,3.015,2.99,3.39,,,,2.761,2.65,2.85,2.635,2.4,2.95,2.694,2.69,2.73,47.898,42.0,51.5,,,
2013-09,2013,09,SUL,SANTA CATARINA,2.833,2.459,3.188,,,,2.345,1.999,2.758,2.336,1.989,2.638,2.485,2.176,2.76,42.76,36.0,48.0,1.975,1.799,2.309
2013-09,2013,09,SUDESTE,SAO PAULO,2.708,2.389,3.399,,,,1.735,1.279,2.399,2.276,2.045,2.599,2.422,2.229,2.779,41.022,29.0,55.0,1.658,1.469,2.699
2013-09,2013,09,NORDESTE,SERGIPE,2.871,2.659,3.06,,,,2.505,2.309,2.69,2.36,2.031,2.519,2.471,2.319,2.599,38.545,33.0,45.0,1.897,1.799,2.409
2013-09,2013,09,NORTE,TOCANTINS,3.045,2.66,3.29,,,,2.266,1.99,2.89,2.294,2.18,2.459,2.425,2.3,2.559,44.429,40.0,50.0,,,
2013-10,2013,10,NORTE,ACRE,3.253,3.139,3.64,,,,2.644,2.52,2.9,2.831,2.649,3.06,2.806,2.73,3.15,48.784,39.0,57.0,,,
2013-10,2013,10,NORDESTE,ALAGOAS,2.885,2.69,3.09,,,,2.458,2.25,2.679,2.297,2.04,2.42,2.433,1.938,2.499,39.872,35.0,43.0,1.964,1.86,2.399
2013-10,2013,10,NORTE,AMAPA,2.821,2.74,3.33,,,,2.489,2.25,2.59,2.362,2.2,2.72,2.821,2.79,3.1,51.044,45.0,62.0,,,
2013-10,2013,10,NORTE,AMAZONAS,2.994,2.75,3.58,,,,2.422,2.29,2.95,2.379,2.19,2.75,2.477,2.38,2.77,43.659,37.09,48.0,1.875,1.65,1.95
2013-10,2013,10,NORDESTE,BAHIA,2.743,2.39,3.349,,,,2.149,1.88,2.699,2.278,1.99,2.649,2.414,2.24,2.8,38.678,26.0,46.0,1.754,1.64,2.259
2013-10,2013,10,NORDESTE,CEARA,2.813,2.49,3.25,,,,2.34,2.149,2.65,2.392,2.23,2.54,2.347,2.19,2.659,41.969,35.0,49.0,1.884,1.799,1.9
2013-10,2013,10,CENTRO OESTE,DISTRITO FEDERAL,2.985,2.799,2.999,,,,2.266,2.23,2.29,2.417,2.35,2.42,2.64,2.58,2.649,42.7,37.0,48.0,,,
2013-10,2013,10,SUDESTE,ESPIRITO SANTO,2.877,2.65,3.15,,,,2.431,2.11,2.79,2.338,2.09,2.55,2.474,2.3,2.63,38.037,30.0,45.0,1.891,1.77,2.43
2013-10,2013,10,CENTRO OESTE,GOIAS,2.936,2.69,3.29,,,,1.942,1.679,2.25,2.336,2.139,2.59,2.546,2.29,2.699,41.422,35.0,52.0,2.19,2.19,2.19
2013-10,2013,10,NORDESTE,MARANHAO,2.786,2.449,3.39,,,,2.324,1.999,2.66,2.281,2.099,2.5,2.359,2.199,2.73,46.759,39.0,52.0,,,
2013-10,2013,10,CENTRO OESTE,MATO GROSSO,2.999,2.698,3.33,,,,1.962,1.69,2.18,2.581,2.35,2.9,2.74,2.61,2.95,52.118,43.0,62.0,2.076,1.91,2.19
2013-10,2013,10,CENTRO OESTE,MATO GROSSO DO SUL,3.007,2.769,3.258,,,,2.13,1.899,2.549,2.487,2.25,2.619,2.627,2.519,2.83,48.156,35.0,56.0,2.045,1.989,2.059
2013-10,2013,10,SUDESTE,MINAS GERAIS,2.86,2.49,3.19,,,,2.017,1.755,2.499,2.353,2.099,2.599,2.498,2.299,2.699,45.457,32.0,55.0,1.872,1.699,2.18
2013-10,2013,10,NORTE,PARA,2.981,2.71,3.63,,,,2.533,2.09,2.999,2.505,2.249,2.8,2.49,2.299,2.969,43.285,35.0,55.0,,,
2013-10,2013,10,NORDESTE,PARAIBA,2.777,2.63,2.99,,,,2.291,2.139,2.529,2.282,2.119,2.4,2.422,2.28,2.49,37.444,32.0,42.0,1.851,1.799,1.89
2013-10,2013,10,SUL,PARANA,2.784,2.41,3.231,,,,1.867,1.599,2.29,2.263,1.949,2.59,2.378,2.13,2.599,40.917,32.6,55.0,1.729,1.699,2.19
2013-10,2013,10,NORDESTE,PERNAMBUCO,2.858,2.4,3.18,,,,2.298,2.05,2.65,2.285,2.09,2.498,2.349,2.199,2.56,41.143,32.0,49.0,1.668,1.619,1.699
2013-10,2013,10,NORDESTE,PIAUI,2.713,2.559,2.98,,,,2.417,2.25,2.68,2.317,2.21,2.47,2.421,2.299,2.561,41.651,37.0,48.0,,,
2013-10,2013,10,SUDESTE,RIO DE JANEIRO,2.988,2.689,3.699,,,,2.254,1.797,2.699,2.288,2.05,2.699,2.451,2.13,2.699,40.403,28.9,48.0,1.677,1.389,2.19
2013-10,2013,10,NORDESTE,RIO GRANDE DO NORTE,2.875,2.77,3.08,,,,2.436,2.28,2.55,2.28,2.17,2.45,2.509,2.39,2.64,43.26,35.0,48.0,1.911,1.86,2.12
2013-10,2013,10,SUL,RIO GRANDE DO SUL,2.857,2.579,3.45,,,,2.395,2.09,2.9,2.335,2.14,2.68,2.507,2.199,2.81,42.247,31.0,50.0,2.147,1.9,2.299
2013-10,2013,10,NORTE,RONDONIA,3.061,2.949,3.49,,,,2.468,2.27,2.79,2.513,2.33,2.75,2.679,2.5,2.88,45.929,40.0,54.0,,,
2013-10,2013,10,NORTE,RORAIMA,3.011,2.99,3.39,,,,2.743,2.59,2.83,2.638,2.57,2.95,2.694,2.69,2.73,47.546,42.0,51.5,,,
2013-10,2013,10,SUL,SANTA CATARINA,2.842,2.439,3.188,,,,2.341,2.03,2.758,2.334,1.989,2.638,2.482,2.176,2.76,42.579,33.0,48.5,1.975,1.82,2.309
2013-10,2013,10,SUDESTE,SAO PAULO,2.713,2.35,3.499,,,,1.764,1.396,2.799,2.279,2.029,2.799,2.422,2.199,2.899,41.77,30.0,55.0,1.658,1.449,2.699
2013-10,2013,10,NORDESTE,SERGIPE,2.857,2.689,3.06,,,,2.502,2.309,2.69,2.358,2.049,2.499,2.472,2.329,2.599,39.337,34.0,43.0,1.897,1.799,2.409
2013-10,2013,10,NORTE,TOCANTINS,3.04,2.849,3.12,,,,2.23,1.99,2.89,2.297,2.16,2.459,2.432,2.3,2.559,45.621,40.0,52.5,,,
2013-11,2013,11,NORTE,ACRE,3.257,3.129,3.64,,,,2.646,2.52,2.9,2.843,2.649,3.06,2.821,2.73,3.02,48.842,44.0,57.0,,,
2013-11,2013,11,NORDESTE,ALAGOAS,2.911,2.69,3.09,,,,2.454,2.25,2.679,2.3,2.17,2.48,2.432,2.229,2.499,40.016,35.0,43.0,1.955,1.938,2.09
2013-11,2013,11,NORTE,AMAPA,2.814,2.53,3.33,,,,2.477,2.18,2.65,2.338,2.16,3.0,2.831,2.81,3.1,51.09,40.0,62.0,,,
2013-11,2013,11,NORTE,AMAZONAS,2.991,2.75,3.58,,,,2.42,2.29,2.95,2.378,2.19,2.78,2.479,2.35,2.77,43.705,40.0,48.0,2.035,2.01,2.06
2013-11,2013,11,NORDESTE,BAHIA,2.749,2.377,3.349,,,,2.152,1.85,2.699,2.278,2.039,2.649,2.413,2.19,2.8,38.783,28.0,46.0,1.76,1.64,2.299
2013-11,2013,11,NORDESTE,CEARA,2.823,2.669,3.16,,,,2.343,2.199,2.65,2.389,2.25,2.5,2.34,2.199,2.57,42.708,35.0,48.3,1.881,1.75,1.899
2013-11,2013,11,CENTRO OESTE,DISTRITO FEDERAL,2.983,2.95,2.999,,,,2.264,2.23,2.29,2.416,2.35,2.42,2.637,2.58,2.649,43.066,38.0,48.0,,,
2013-11,2013,11,SUDESTE,ESPIRITO SANTO,2.881,2.73,3.15,,,,2.428,2.14,2.79,2.342,2.09,2.55,2.476,2.3,2.6,38.206,30.0,45.0,1.884,1.77,2.43
2013-11,2013,11,CENTRO OESTE,GOIAS,2.938,2.729,3.29,,,,1.946,1.74,2.25,2.332,2.139,2.57,2.54,2.419,2.71,41.543,38.0,50.0,2.19,2.19,2.19
2013-11,2013,11,NORDESTE,MARANHAO,2.772,2.449,3.39,,,,2.308,1.99,2.65,2.28,2.09,2.503,2.365,2.199,2.73,46.792,39.0,52.0,,,
2013-11,2013,11,CENTRO OESTE,MATO GROSSO,2.998,2.698,3.33,,,,1.963,1.69,2.18,2.577,2.35,2.9,2.736,2.49,2.95,52.556,43.0,62.0,2.059,1.97,2.09
2013-11,2013,11,CENTRO OESTE,MATO GROSSO DO SUL,3.017,2.779,3.258,,,,2.138,1.94,2.48,2.488,2.29,2.71,2.632,2.509,2.92,48.273,34.9,56.0,2.043,1.999,2.059
2013-11,2013,11,SUDESTE,MINAS GERAIS,2.86,2.549,3.209,,,,2.023,1.769,2.499,2.352,2.08,2.599,2.501,2.298,3.067,45.783,34.0,58.0,1.872,1.699,2.18
2013-11,2013,11,NORTE,PARA,2.986,2.71,3.63,,,,2.524,2.09,2.999,2.51,2.219,2.8,2.492,2.299,2.969,43.416,35.0,55.0,,,
2013-11,2013,11,NORDESTE,PARAIBA,2.777,2.63,2.91,,,,2.283,2.119,2.529,2.285,2.119,2.44,2.421,2.26,2.49,37.649,34.0,42.0,1.852,1.799,1.89
2013-11,2013,11,SUL,PARANA,2.876,2.559,3.231,,,,1.944,1.629,2.29,2.261,2.02,2.499,2.377,2.026,2.579,40.992,32.0,56.0,1.819,1.699,2.19
2013-11,2013,11,NORDESTE,PERNAMBUCO,2.853,2.57,3.17,,,,2.283,2.049,2.65,2.279,2.09,2.452,2.35,2.139,2.56,41.46,32.0,48.0,1.669,1.63,1.699
2013-11,2013,11,NORDESTE,PIAUI,2.709,2.559,2.98,,,,2.415,2.25,2.68,2.318,2.199,2.42,2.422,2.299,2.55,41.644,38.0,48.0,,,
2013-11,2013,11,SUDESTE,RIO DE JANEIRO,2.993,2.689,3.99,,,,2.275,1.89,2.699,2.288,2.08,2.699,2.453,2.259,2.699,40.767,28.9,48.0,1.68,1.389,2.19
2013-11,2013,11,NORDESTE,RIO GRANDE DO NORTE,2.872,2.789,2.99,,,,2.441,2.29,2.59,2.294,2.12,2.43,2.531,2.35,2.59,42.927,35.0,47.0,1.909,1.86,2.12
2013-11,2013,11,SUL,RIO GRANDE DO SUL,2.855,2.549,3.25,,,,2.395,2.09,2.9,2.333,2.149,2.67,2.514,2.29,2.81,42.369,33.0,50.0,2.135,1.89,2.499
2013-11,2013,11,NORTE,RONDONIA,3.058,2.949,3.49,,,,2.464,2.27,2.79,2.513,2.33,2.75,2.678,2.549,2.88,46.307,41.0,54.0,,,
2013-11,2013,11,NORTE,RORAIMA,3.01,2.99,3.39,,,,2.745,2.65,2.79,2.638,2.57,2.95,2.694,2.69,2.73,47.804,42.0,51.5,,,
2013-11,2013,11,SUL,SANTA CATARINA,2.851,2.49,3.178,,,,2.351,2.03,2.758,2.337,1.989,2.638,2.483,2.299,2.76,42.473,33.0,48.0,1.993,1.849,2.309
2013-11,2013,11,SUDESTE,SAO PAULO,2.717,2.33,3.499,,,,1.782,1.379,2.799,2.279,1.99,2.799,2.419,2.179,2.899,42.009,30.0,55.0,1.651,1.449,2.699
2013-11,2013,11,NORDESTE,SERGIPE,2.853,2.689,3.06,,,,2.494,2.19,2.69,2.357,2.189,2.549,2.476,2.329,2.599,39.389,30.0,43.0,1.893,1.799,2.409
2013-11,2013,11,NORTE,TOCANTINS,3.036,2.849,3.12,,,,2.219,2.059,2.89,2.297,2.16,2.499,2.426,2.249,2.559,45.993,40.0,50.0,,,
2013-12,2013,12,NORTE,ACRE,3.377,3.24,3.7,,,,2.653,2.45,2.9,3.011,2.59,3.27,2.988,2.88,3.39,49.188,44.0,57.0,,,
2013-12,2013,12,NORDESTE,ALAGOAS,2.965,2.69,3.18,,,,2.465,2.338,2.679,2.401,2.19,2.59,2.561,2.36,2.699,40.148,35.0,43.0,1.955,1.938,2.09
2013-12,2013,12,NORTE,AMAPA,2.864,2.75,3.43,,,,2.539,2.45,2.65,2.469,2.23,2.87,2.871,2.81,3.18,51.039,45.0,62.0,,,
2013-12,2013,12,NORTE,AMAZONAS,3.083,2.83,3.68,,,,2.442,2.32,3.028,2.538,2.19,2.98,2.635,2.42,2.97,43.727,40.0,48.0,2.035,2.01,2.06
2013-12,2013,12,NORDESTE,BAHIA,3.027,2.54,3.559,,,,2.251,1.89,2.799,2.427,2.1,2.859,2.581,2.24,3.099,38.787,27.0,46.0,1.766,1.67,2.299
2013-12,2013,12,NORDESTE,CEARA,2.93,2.699,3.45,,,,2.362,2.169,2.69,2.472,2.25,2.63,2.453,2.289,2.809,42.983,36.0,48.0,1.885,1.8,2.32
2013-12,2013,12,CENTRO OESTE,DISTRITO FEDERAL,3.071,3.05,3.099,,,,2.364,2.33,2.379,2.515,2.42,2.52,2.737,2.7,2.74,43.093,38.0,48.0,,,
2013-12,2013,12,SUDESTE,ESPIRITO SANTO,2.964,2.75,3.25,,,,2.503,2.09,2.8,2.45,2.14,2.73,2.569,2.32,2.86,38.441,30.0,45.0,1.897,1.77,2.49
2013-12,2013,12,CENTRO OESTE,GOIAS,3.053,2.849,3.35,,,,2.131,1.849,2.37,2.508,2.29,2.78,2.692,2.499,2.96,41.664,38.0,50.0,2.25,2.25,2.25
2013-12,2013,12,NORDESTE,MARANHAO,2.826,2.529,3.3,,,,2.325,1.999,2.75,2.375,2.149,2.699,2.454,2.279,2.77,46.762,39.0,52.0,,,
2013-12,2013,12,CENTRO OESTE,MATO GROSSO,3.061,2.789,3.38,,,,2.028,1.69,2.27,2.696,2.35,2.99,2.844,2.65,3.11,52.532,43.0,60.0,2.094,1.97,2.19
2013-12,2013,12,CENTRO OESTE,MATO GROSSO DO SUL,3.136,2.939,3.389,,,,2.199,1.999,2.499,2.643,2.438,2.789,2.806,2.65,2.953,48.653,35.0,56.0,2.049,1.999,2.069
2013-12,2013,12,SUDESTE,MINAS GERAIS,2.959,2.595,3.29,,,,2.095,1.838,2.499,2.48,2.099,2.799,2.636,2.368,2.899,45.83,30.0,56.0,1.88,1.699,2.18
2013-12,2013,12,NORTE,PARA,3.057,2.78,3.77,,,,2.54,2.09,2.999,2.62,2.29,2.94,2.623,2.269,3.119,43.599,38.0,55.0,,,
2013-12,2013,12,NORDESTE,PARAIBA,2.848,2.63,3.0,,,,2.271,2.119,2.529,2.378,2.169,2.59,2.536,2.363,2.699,38.449,30.0,42.0,1.85,1.799,1.89
2013-12,2013,12,SUL,PARANA,2.979,2.739,3.297,,,,2.01,1.629,2.49,2.416,2.169,2.69,2.522,2.299,2.89,41.068,31.0,55.0,1.833,1.699,2.19
2013-12,2013,12,NORDESTE,PERNAMBUCO,2.926,2.59,3.3,,,,2.285,1.99,2.65,2.396,2.12,2.649,2.501,2.239,2.74,41.441,33.0,49.0,1.669,1.63,1.699
2013-12,2013,12,NORDESTE,PIAUI,2.784,2.58,3.08,,,,2.445,2.299,2.69,2.44,2.24,2.61,2.549,2.35,2.7,41.793,38.0,48.0,,,
2013-12,2013,12,SUDESTE,RIO DE JANEIRO,3.064,2.739,4.079,,,,2.326,1.94,2.799,2.403,2.099,2.899,2.58,2.159,2.899,40.808,29.99,50.0,1.683,1.389,2.259
2013-12,2013,12,NORDESTE,RIO GRANDE DO NORTE,2.963,2.8,3.059,,,,2.476,2.34,2.65,2.42,2.209,2.52,2.658,2.43,2.889,42.899,35.0,47.0,1.915,1.86,2.11
2013-12,2013,12,SUL,RIO GRANDE DO SUL,2.971,2.639,3.5,,,,2.429,2.099,2.9,2.475,2.19,2.77,2.643,2.29,2.975,42.432,33.0,51.0,2.175,1.969,2.399
2013-12,2013,12,NORTE,RONDONIA,3.149,2.99,3.59,,,,2.486,2.27,2.81,2.656,2.37,2.9,2.81,2.59,3.05,46.554,41.0,54.0,,,
2013-12,2013,12,NORTE,RORAIMA,3.085,2.99,3.35,,,,2.751,2.73,2.85,2.749,2.57,2.95,2.849,2.69,2.95,47.484,42.0,51.5,,,
2013-12,2013,12,SUL,SANTA CATARINA,2.962,2.5,3.314,,,,2.407,2.09,2.799,2.464,2.036,2.9,2.632,2.369,2.969,42.749,33.0,50.0,2.163,1.99,2.489
2013-12,2013,12,SUDESTE,SAO PAULO,2.827,2.419,3.499,,,,1.886,1.579,2.499,2.422,2.049,2.749,2.582,2.249,2.999,42.139,30.0,55.0,1.671,1.349,2.89
2013-12,2013,12,NORDESTE,SERGIPE,2.888,2.699,3.099,,,,2.47,2.19,2.71,2.416,2.23,2.599,2.552,2.28,2.749,39.566,33.0,43.0,1.89,1.79,2.409
2013-12,2013,12,NORTE,TOCANTINS,3.099,2.849,3.259,,,,2.276,1.999,2.89,2.403,2.23,2.699,2.547,2.3,2.89,45.98,40.0,50.0,,,
2014-01,2014,01,NORTE,ACRE,3.38,3.19,3.99,,,,2.652,2.32,2.9,3.036,2.719,3.31,3.012,2.899,3.39,49.268,44.0,57.0,,,
2014-01,2014,01,NORDESTE,ALAGOAS,3.019,2.699,3.18,,,,2.48,2.338,2.699,2.431,2.219,2.65,2.609,2.429,2.95,39.994,35.0,43.0,1.955,1.938,2.09
2014-01,2014,01,NORTE,AMAPA,2.874,2.75,3.43,,,,2.569,2.45,2.7,2.475,2.3,2.87,2.9,2.85,3.18,51.423,47.0,65.0,,,
2014-01,2014,01,NORTE,AMAZONAS,3.09,2.83,3.7,,,,2.444,2.319,3.02,2.555,2.19,2.98,2.663,2.53,2.97,43.728,40.0,48.0,2.028,2.0,2.06
2014-01,2014,01,NORDESTE,BAHIA,3.037,2.59,3.559,,,,2.289,1.95,2.799,2.439,2.149,2.859,2.591,2.349,3.099,38.896,27.0,46.08,1.757,1.67,2.299
2014-01,2014,01,NORDESTE,CEARA,2.931,2.75,3.2,,,,2.355,2.15,2.69,2.522,2.31,2.699,2.483,2.35,2.899,42.955,36.0,48.0,1.886,1.8,2.33
2014-01,2014,01,CENTRO OESTE,DISTRITO FEDERAL,3.071,2.99,3.099,,,,2.364,2.27,2.379,2.516,2.42,2.55,2.733,2.52,2.74,42.663,36.0,48.0,,,
2014-01,2014,01,SUDESTE,ESPIRITO SANTO,2.97,2.8,3.25,,,,2.521,2.23,2.85,2.463,2.24,2.67,2.595,2.44,2.89,38.613,32.0,45.0,1.895,1.77,2.49
2014-01,2014,01,CENTRO OESTE,GOIAS,3.095,2.88,3.35,,,,2.171,1.89,2.37,2.515,2.32,2.799,2.7,2.549,2.96,41.476,36.0,50.0,2.25,2.23,2.25
2014-01,2014,01,NORDESTE,MARANHAO,2.837,2.549,3.49,,,,2.331,2.109,2.75,2.397,2.15,2.699,2.486,2.279,2.77,46.924,39.0,53.0,,,
2014-01,2014,01,CENTRO OESTE,MATO GROSSO,3.093,2.87,3.4,,,,2.078,1.85,2.59,2.745,2.35,2.99,2.877,2.68,3.15,52.669,43.0,60.0,2.018,1.79,2.09
2014-01,2014,01,CENTRO OESTE,MATO GROSSO DO SUL,3.122,2.939,3.5,,,,2.198,2.029,2.499,2.658,2.369,2.849,2.813,2.65,2.96,48.783,40.0,55.0,2.046,1.999,2.069
2014-01,2014,01,SUDESTE,MINAS GERAIS,2.976,2.718,3.35,,,,2.134,1.84,2.499,2.507,2.189,2.799,2.664,2.42,2.95,45.915,33.0,56.0,1.849,1.699,2.18
2014-01,2014,01,NORTE,PARA,3.069,2.82,3.77,,,,2.562,2.09,2.999,2.644,2.25,2.94,2.646,2.45,3.119,43.777,35.0,55.0,,,
2014-01,2014,01,NORDESTE,PARAIBA,2.846,2.699,3.0,,,,2.262,1.99,2.529,2.4,2.2,2.59,2.561,2.299,2.699,38.505,32.0,42.0,1.843,1.799,1.89
2014-01,2014,01,SUL,PARANA,2.994,2.79,3.333,,,,2.046,1.74,2.34,2.437,2.169,2.69,2.551,2.329,2.999,41.075,29.9,55.0,1.879,1.799,2.19
2014-01,2014,01,NORDESTE,PERNAMBUCO,2.92,2.59,3.3,,,,2.296,2.049,2.65,2.423,2.146,2.649,2.511,2.33,2.74,41.269,34.0,50.0,1.669,1.63,1.699
2014-01,2014,01,NORDESTE,PIAUI,2.785,2.62,3.08,,,,2.44,2.299,2.68,2.453,2.32,2.61,2.569,2.429,2.7,41.813,39.0,48.0,,,
2014-01,2014,01,SUDESTE,RIO DE JANEIRO,3.082,2.759,4.099,,,,2.352,1.959,2.799,2.43,2.149,2.899,2.611,2.399,2.859,41.116,29.99,50.0,1.688,1.339,2.25
