referencia,ano,mes,regiao,gasolina_comum_preco_revenda_avg,gasolina_comum_preco_revenda_min,gasolina_comum_preco_revenda_max,gasolina_aditivada_preco_revenda_avg,gasolina_aditivada_preco_revenda_min,gasolina_aditivada_preco_revenda_max,etanol_hidratado_preco_revenda_avg,etanol_hidratado_preco_revenda_min,etanol_hidratado_preco_revenda_max,oleo_diesel_preco_revenda_avg,oleo_diesel_preco_revenda_min,oleo_diesel_preco_revenda_max,oleo_diesel_s10_preco_revenda_avg,oleo_diesel_s10_preco_revenda_min,oleo_diesel_s10_preco_revenda_max,gas_cozinha_glp_preco_revenda_avg,gas_cozinha_glp_preco_revenda_min,gas_cozinha_glp_preco_revenda_max,gas_natural_veicular_gnv_preco_revenda_avg,gas_natural_veicular_gnv_preco_revenda_min,gas_natural_veicular_gnv_preco_revenda_max
2017-05,2017,05,CENTRO OESTE,3.623,3.329,4.15,,,,2.709,2.155,3.599,3.234,2.849,3.69,3.359,2.949,3.8,63.146,45.0,105.0,2.385,2.299,2.699
2017-05,2017,05,NORDESTE,3.669,2.999,4.279,,,,3.047,2.53,3.798,3.01,2.59,3.649,3.083,2.699,3.899,54.66,38.0,75.0,2.397,1.98,3.039
2017-05,2017,05,NORTE,3.779,3.15,4.7,,,,3.382,2.95,4.09,3.226,2.699,4.22,3.374,2.74,4.26,63.706,45.0,85.0,2.85,2.85,2.85
2017-05,2017,05,SUDESTE,3.58,2.96,4.999,,,,2.477,1.87,3.999,2.98,2.599,3.699,3.131,2.69,3.879,56.299,39.0,79.0,2.248,1.789,3.099
2017-05,2017,05,SUL,3.591,3.015,4.38,,,,2.766,2.25,4.238,2.879,2.48,3.442,3.014,2.59,3.599,58.201,39.99,80.0,2.348,1.799,3.099
2017-06,2017,06,CENTRO OESTE,3.577,3.189,4.1,,,,2.607,1.936,3.499,3.197,2.78,3.729,3.328,2.94,3.879,63.22,45.0,105.0,2.389,2.299,2.699
2017-06,2017,06,NORDESTE,3.595,2.999,4.279,,,,2.991,2.45,3.749,2.978,2.59,3.649,3.056,2.689,3.899,54.613,40.0,75.0,2.434,1.99,2.989
2017-06,2017,06,NORTE,3.707,2.99,4.7,,,,3.33,2.79,4.09,3.167,2.559,4.22,3.328,2.6,4.26,63.66,45.0,83.0,2.95,2.95,2.95
2017-06,2017,06,SUDESTE,3.506,2.88,4.799,,,,2.37,1.79,3.899,2.958,2.459,3.699,3.103,2.649,3.899,56.591,39.99,79.9,2.261,1.829,3.099
2017-06,2017,06,SUL,3.53,2.899,4.37,,,,2.683,2.18,4.157,2.833,2.46,3.39,2.969,2.52,3.599,58.529,39.99,80.0,2.344,1.78,3.099
2017-07,2017,07,CENTRO OESTE,3.523,2.979,4.4,,,,2.558,1.836,3.499,3.171,2.729,3.72,3.299,2.85,3.879,63.716,47.0,105.0,2.389,2.299,2.699
2017-07,2017,07,NORDESTE,3.602,2.98,4.7,,,,3.0,2.42,3.729,2.96,2.49,3.69,3.042,2.59,3.899,54.561,40.0,78.0,2.439,1.78,2.99
2017-07,2017,07,NORTE,3.698,2.98,4.95,,,,3.295,2.69,4.09,3.135,2.499,4.27,3.291,2.5,4.29,63.481,47.0,83.0,2.826,2.79,2.85
2017-07,2017,07,SUDESTE,3.526,2.799,4.699,,,,2.344,1.699,3.999,2.956,2.4,3.809,3.094,2.629,3.909,56.841,39.99,79.9,2.273,1.849,3.099
2017-07,2017,07,SUL,3.529,2.89,4.58,,,,2.668,2.15,4.157,2.794,2.39,3.41,2.932,2.449,3.819,58.628,39.99,77.0,2.352,1.7,3.099
2017-08,2017,08,CENTRO OESTE,3.796,3.059,4.4,,,,2.709,1.889,3.499,3.32,2.857,3.799,3.444,3.029,3.899,63.932,50.0,105.0,2.399,2.329,2.699
2017-08,2017,08,NORDESTE,3.807,3.16,4.599,,,,3.071,2.44,4.099,3.092,2.69,3.87,3.162,2.64,3.999,54.684,40.0,75.0,2.503,2.15,3.15
2017-08,2017,08,NORTE,3.916,3.299,5.1,,,,3.327,2.8,4.1,3.273,2.699,4.37,3.423,2.779,4.39,62.926,45.0,95.0,2.83,2.79,2.85
2017-08,2017,08,SUDESTE,3.743,2.999,4.699,,,,2.506,1.97,4.199,3.082,2.699,3.77,3.234,2.749,4.229,56.975,39.99,79.9,2.285,1.869,2.999
2017-08,2017,08,SUL,3.795,3.099,4.49,,,,2.814,2.379,4.444,2.932,2.45,3.49,3.067,2.589,3.69,58.638,40.0,78.0,2.345,1.78,2.999
2017-09,2017,09,CENTRO OESTE,3.978,3.199,4.45,,,,2.664,2.139,3.499,3.401,2.899,3.98,3.523,3.059,4.0,64.746,50.0,110.0,2.408,2.359,2.699
2017-09,2017,09,NORDESTE,3.9,3.279,4.679,,,,3.098,2.6,4.099,3.138,2.69,4.04,3.224,2.739,4.099,56.898,40.0,85.0,2.517,2.09,2.99
2017-09,2017,09,NORTE,4.072,3.58,5.2,,,,3.367,2.89,4.1,3.344,2.85,4.47,3.482,2.899,4.499,64.811,47.0,95.0,2.85,2.85,2.85
2017-09,2017,09,SUDESTE,3.821,3.099,4.642,,,,2.538,1.939,3.999,3.151,2.699,3.999,3.301,2.749,4.099,59.102,39.99,85.8,2.293,1.949,2.999
2017-09,2017,09,SUL,3.895,3.239,4.804,,,,2.833,2.39,4.25,3.042,2.64,4.29,3.161,2.74,4.4,59.476,40.0,85.0,2.34,1.78,3.099
2017-10,2017,10,CENTRO OESTE,3.999,3.499,4.45,,,,2.759,2.211,3.496,3.45,3.089,3.98,3.56,3.19,4.0,69.988,50.0,115.0,2.411,2.37,2.699
2017-10,2017,10,NORDESTE,3.865,3.299,4.749,,,,3.099,2.59,4.299,3.167,2.8,3.949,3.241,2.799,4.199,60.58,40.0,85.0,2.536,2.199,2.99
2017-10,2017,10,NORTE,4.056,3.569,5.2,,,,3.413,2.89,4.1,3.387,2.91,4.47,3.534,2.899,4.499,68.867,55.0,100.0,2.826,2.79,2.85
2017-10,2017,10,SUDESTE,3.863,3.199,4.959,,,,2.571,1.999,3.799,3.214,2.799,3.999,3.354,2.749,4.099,62.668,42.0,85.0,2.3,1.869,2.999
2017-10,2017,10,SUL,3.891,3.299,4.599,,,,2.846,2.39,4.25,3.084,2.699,4.368,3.207,2.86,4.478,62.995,45.0,85.0,2.353,1.74,2.999
2017-11,2017,11,CENTRO OESTE,4.142,3.55,4.67,,,,2.868,1.99,3.496,3.532,3.089,4.08,3.641,3.19,4.197,73.304,59.0,115.0,2.422,2.359,2.699
2017-11,2017,11,NORDESTE,3.961,3.449,4.79,,,,3.112,2.68,4.299,3.219,2.799,3.949,3.286,2.879,4.199,62.758,45.0,90.0,2.559,2.15,3.069
2017-11,2017,11,NORTE,4.111,3.49,5.2,,,,3.396,3.05,4.16,3.456,2.91,4.47,3.611,2.91,4.499,71.996,55.0,100.0,2.75,2.75,2.75
2017-11,2017,11,SUDESTE,3.977,3.199,4.959,,,,2.713,2.18,3.899,3.286,2.799,3.94,3.426,2.889,4.199,64.153,46.0,89.9,2.35,1.929,3.097
2017-11,2017,11,SUL,4.006,3.379,4.69,,,,2.93,2.499,4.399,3.149,2.789,4.468,3.268,2.86,4.528,64.963,50.0,85.0,2.354,1.76,3.1
2017-12,2017,12,CENTRO OESTE,4.235,3.759,4.75,,,,2.822,1.99,3.599,3.587,3.09,4.09,3.69,3.199,4.23,74.257,60.0,115.0,2.498,2.399,2.699
2017-12,2017,12,NORDESTE,3.993,3.459,4.829,,,,3.108,2.62,4.299,3.26,2.899,3.89,3.318,2.799,4.199,64.814,45.0,90.0,2.576,2.29,2.999
2017-12,2017,12,NORTE,4.127,3.559,5.2,,,,3.388,2.99,4.16,3.489,2.999,4.47,3.652,3.07,4.499,73.477,60.0,100.0,2.835,2.79,2.85
2017-12,2017,12,SUDESTE,4.077,3.399,4.998,,,,2.831,2.299,3.998,3.309,2.89,3.899,3.457,2.99,4.19,65.148,47.0,90.0,2.334,1.929,3.199
2017-12,2017,12,SUL,4.112,3.499,4.79,,,,3.052,2.599,4.399,3.188,2.89,4.45,3.301,2.95,4.52,66.387,50.0,87.0,2.365,1.76,3.1
2018-01,2018,01,CENTRO OESTE,4.265,3.799,4.93,,,,2.907,2.197,3.799,3.61,3.15,4.23,3.703,3.199,4.23,75.098,58.0,120.0,2.559,2.399,2.699
2018-01,2018,01,NORDESTE,4.103,3.499,4.966,,,,3.16,2.62,4.299,3.354,2.899,3.991,3.403,2.999,4.45,65.805,45.0,90.0,2.6,2.29,3.25
2018-01,2018,01,NORTE,4.289,3.55,5.15,,,,3.461,2.99,4.2,3.542,2.999,4.49,3.702,3.09,4.77,74.611,60.0,98.0,2.87,2.75,2.95
2018-01,2018,01,SUDESTE,4.199,3.499,5.099,,,,2.945,2.399,4.199,3.353,2.799,3.999,3.496,2.979,4.599,65.836,48.0,90.0,2.39,1.969,3.199
2018-01,2018,01,SUL,4.174,3.59,4.899,,,,3.155,2.699,4.739,3.214,2.83,3.73,3.334,2.94,4.199,66.873,50.0,90.0,2.428,1.76,3.299
2018-02,2018,02,CENTRO OESTE,4.294,3.799,4.91,,,,2.924,2.199,3.899,3.613,3.19,4.15,3.708,3.29,4.23,75.561,58.0,120.0,2.633,2.399,2.699
2018-02,2018,02,NORDESTE,4.15,3.561,4.966,,,,3.269,2.799,4.299,3.394,3.07,3.94,3.439,2.899,4.418,63.959,45.0,90.0,2.657,2.29,3.199
2018-02,2018,02,NORTE,4.302,3.799,5.15,,,,3.52,3.1,4.45,3.55,3.119,4.479,3.713,3.19,4.77,74.652,58.0,98.0,2.95,2.95,2.95
2018-02,2018,02,SUDESTE,4.216,3.479,5.2,,,,2.979,2.449,4.499,3.358,2.799,4.25,3.504,2.979,4.35,65.34,48.0,95.0,2.445,1.949,3.199
2018-02,2018,02,SUL,4.163,3.619,4.889,,,,3.2,2.699,4.739,3.223,2.89,3.73,3.342,2.94,4.097,67.925,50.0,90.0,2.451,1.799,3.299
2018-03,2018,03,CENTRO OESTE,4.276,3.82,4.88,,,,2.996,2.17,3.999,3.606,3.159,4.21,3.7,3.259,4.23,75.679,55.0,120.0,2.661,2.399,2.699
2018-03,2018,03,NORDESTE,4.146,3.561,4.999,,,,3.319,2.839,4.299,3.389,3.09,4.1,3.437,3.1,4.418,63.514,45.0,90.0,2.699,2.31,3.199
2018-03,2018,03,NORTE,4.294,3.71,5.15,,,,3.546,3.097,4.55,3.551,3.069,4.479,3.707,3.19,4.77,74.44,58.0,98.0,3.013,2.85,3.19
2018-03,2018,03,SUDESTE,4.21,3.479,5.2,,,,2.973,2.449,4.499,3.352,2.939,4.279,3.492,2.999,4.366,65.432,48.0,92.0,2.478,1.989,3.399
2018-03,2018,03,SUL,4.142,3.6,4.889,,,,3.218,2.49,4.739,3.223,2.89,3.729,3.339,2.94,3.94,68.341,50.0,88.0,2.449,1.81,3.299
2018-04,2018,04,CENTRO OESTE,4.294,3.397,4.99,,,,3.018,2.379,3.999,3.634,3.199,4.21,3.726,3.29,4.3,77.524,55.0,120.0,2.697,2.399,2.799
2018-04,2018,04,NORDESTE,4.16,3.469,4.966,,,,3.363,2.869,4.19,3.422,3.07,4.299,3.479,3.099,4.418,63.799,45.0,90.0,2.746,2.32,3.19
2018-04,2018,04,NORTE,4.359,3.81,5.11,,,,3.677,3.289,4.59,3.623,3.0,4.66,3.634,3.14,4.97,74.247,60.0,98.0,3.17,3.15,3.19
2018-04,2018,04,SUDESTE,4.234,3.495,5.2,,,,2.903,2.099,4.279,3.413,2.89,4.279,3.526,3.019,4.449,65.469,48.0,92.0,2.475,1.989,3.399
2018-04,2018,04,SUL,4.137,3.499,4.91,,,,3.11,2.49,4.79,3.275,2.89,4.7,3.373,2.94,4.81,68.144,52.0,88.0,2.43,1.83,3.319
2018-05,2018,05,CENTRO OESTE,4.33,3.557,5.01,,,,2.786,2.227,3.999,3.817,3.29,4.5,3.918,3.369,4.7,77.43,58.0,115.0,2.693,2.499,2.799
2018-05,2018,05,NORDESTE,4.341,3.499,5.199,,,,3.419,2.86,4.299,3.629,3.149,5.2,3.689,3.15,5.3,64.028,45.0,90.0,2.836,2.32,3.5
2018-05,2018,05,NORTE,4.453,3.83,5.459,,,,3.697,3.279,4.65,3.783,3.179,4.859,3.807,3.27,4.95,74.264,60.0,98.0,3.179,3.15,3.19
2018-05,2018,05,SUDESTE,4.308,3.369,5.449,,,,2.732,2.079,4.199,3.614,2.99,4.74,3.717,3.099,4.75,65.314,46.99,100.0,2.561,1.989,3.499
2018-05,2018,05,SUL,4.238,3.53,5.069,,,,2.972,2.45,4.799,3.483,2.999,4.695,3.577,3.049,4.248,67.972,52.0,95.0,2.459,1.86,3.38
2018-06,2018,06,CENTRO OESTE,4.65,4.099,5.159,,,,2.878,2.479,3.999,3.64,3.27,4.43,3.729,3.35,5.08,79.225,60.0,115.0,3.026,2.699,3.89
2018-06,2018,06,NORDESTE,4.539,3.999,5.195,,,,3.529,3.049,4.299,3.457,3.11,4.139,3.506,2.869,4.49,66.522,50.0,90.0,2.888,2.49,3.5
2018-06,2018,06,NORTE,4.543,3.87,5.47,,,,3.683,3.18,4.75,3.591,3.15,4.859,3.628,3.24,4.95,74.614,60.0,110.0,3.168,3.1,3.19
2018-06,2018,06,SUDESTE,4.567,3.599,5.599,,,,2.861,2.179,4.02,3.391,2.939,4.399,3.486,2.839,4.499,67.286,49.9,90.0,2.602,1.989,3.8
2018-06,2018,06,SUL,4.487,3.89,5.137,,,,3.095,2.64,4.947,3.264,2.89,4.059,3.361,2.89,4.2,68.638,50.0,90.0,2.477,1.969,3.319
2018-07,2018,07,CENTRO OESTE,4.593,3.949,5.0,,,,2.812,2.399,3.999,3.582,3.199,3.999,3.657,3.299,4.33,78.52,60.0,115.0,2.586,2.499,2.699
2018-07,2018,07,NORDESTE,4.497,3.999,5.139,,,,3.52,2.929,4.299,3.407,3.12,3.91,3.45,3.088,4.239,66.498,50.0,90.0,2.911,2.479,3.449
2018-07,2018,07,NORTE,4.49,3.85,5.479,,,,3.656,3.14,4.65,3.564,3.169,4.449,3.594,3.2,4.565,74.16,60.0,100.0,3.09,3.09,3.09
2018-07,2018,07,SUDESTE,4.496,3.649,5.599,,,,2.686,1.99,4.299,3.35,2.935,4.299,3.446,2.99,4.406,67.024,50.0,99.0,2.609,1.989,3.599
2018-07,2018,07,SUL,4.428,3.799,5.259,,,,2.933,2.279,4.947,3.229,2.89,3.969,3.324,2.93,3.959,68.732,48.0,90.0,2.636,2.09,3.319
2018-08,2018,08,CENTRO OESTE,4.511,3.87,4.999,,,,2.743,2.342,3.67,3.554,3.189,3.999,3.627,3.199,4.33,77.959,59.0,115.0,2.592,2.499,2.699
2018-08,2018,08,NORDESTE,4.451,3.79,5.14,,,,3.446,2.89,4.299,3.392,3.13,3.96,3.435,3.088,4.239,66.306,50.0,87.0,2.948,2.599,3.569
2018-08,2018,08,NORTE,4.579,3.78,5.99,,,,3.627,3.14,4.65,3.571,3.139,4.67,3.6,3.199,4.77,74.774,60.0,100.0,3.155,3.09,3.48
2018-08,2018,08,SUDESTE,4.451,3.649,5.67,,,,2.543,1.895,3.999,3.345,2.939,4.239,3.444,2.995,4.406,66.793,50.0,90.0,2.697,1.989,3.97
2018-08,2018,08,SUL,4.35,3.669,5.49,,,,2.772,2.17,4.799,3.222,2.889,3.969,3.316,2.93,3.899,68.217,48.0,88.0,2.832,2.099,3.49
2018-09,2018,09,CENTRO OESTE,4.731,4.049,5.3,,,,2.86,2.339,3.699,3.777,3.199,4.4,3.854,3.299,4.5,77.81,59.0,120.0,2.757,2.659,2.999
2018-09,2018,09,NORDESTE,4.625,3.98,5.399,,,,3.437,2.85,4.299,3.614,3.15,4.18,3.694,3.19,4.49,66.519,50.0,87.0,3.043,2.58,3.57
2018-09,2018,09,NORTE,4.74,3.92,6.29,,,,3.667,3.29,4.8,3.809,3.19,4.95,3.845,3.239,5.07,75.65,60.0,100.0,3.155,3.09,3.19
2018-09,2018,09,SUDESTE,4.626,3.749,5.799,,,,2.704,1.949,3.999,3.574,2.989,4.71,3.665,3.037,4.799,66.74,50.0,90.0,2.732,1.909,3.899
2018-09,2018,09,SUL,4.525,3.69,5.349,,,,2.924,2.35,4.799,3.468,2.889,4.778,3.557,2.99,4.928,68.502,48.0,88.0,2.851,2.198,3.65
2018-10,2018,10,CENTRO OESTE,4.818,4.169,5.39,,,,3.028,2.55,3.7,3.89,3.479,4.53,3.95,3.409,4.65,77.563,55.0,120.0,2.746,2.659,2.999
2018-10,2018,10,NORDESTE,4.723,4.099,5.399,,,,3.431,2.86,4.299,3.724,3.349,4.407,3.788,3.299,4.518,66.145,50.0,87.0,3.068,2.59,3.66
2018-10,2018,10,NORTE,4.849,4.14,6.29,,,,3.73,3.29,4.8,3.933,3.379,4.95,3.957,3.4,5.09,75.683,62.0,100.0,3.142,3.09,3.19
2018-10,2018,10,SUDESTE,4.709,3.899,5.799,,,,2.845,2.299,4.199,3.664,3.159,4.599,3.754,3.099,4.699,67.048,50.0,90.0,2.75,1.989,3.899
2018-10,2018,10,SUL,4.622,3.999,5.399,,,,3.073,2.47,4.799,3.568,3.059,4.099,3.66,3.199,4.23,68.879,48.0,88.0,2.934,2.399,3.639
2018-11,2018,11,CENTRO OESTE,4.629,4.049,5.28,,,,2.977,2.599,3.749,3.842,3.43,4.53,3.908,3.54,4.66,77.948,54.0,120.0,2.74,2.679,2.99
2018-11,2018,11,NORDESTE,4.605,3.999,5.399,,,,3.336,2.829,4.299,3.686,3.31,4.229,3.755,3.389,4.49,66.706,50.0,90.0,3.136,2.599,3.79
2018-11,2018,11,NORTE,4.74,3.78,6.29,,,,3.748,3.199,4.65,3.902,3.419,4.95,3.915,3.409,5.09,76.154,62.0,100.0,3.142,3.09,3.19
2018-11,2018,11,SUDESTE,4.59,3.749,5.799,,,,2.842,2.259,4.29,3.617,3.179,4.449,3.72,3.099,4.469,67.407,50.0,93.0,2.93,1.949,4.1
2018-11,2018,11,SUL,4.494,3.799,5.49,,,,3.049,2.47,4.799,3.518,3.08,4.099,3.617,3.14,4.259,69.335,48.0,88.0,3.007,2.599,3.789
2018-12,2018,12,CENTRO OESTE,4.401,3.89,5.08,,,,2.975,2.377,3.699,3.693,3.099,4.53,3.772,3.199,4.65,78.225,54.0,120.0,2.776,2.679,3.0
2018-12,2018,12,NORDESTE,4.394,3.81,5.2,,,,3.271,2.72,4.299,3.566,3.12,4.18,3.64,3.16,4.36,67.018,50.0,90.0,3.17,2.699,3.82
2018-12,2018,12,NORTE,4.408,3.7,6.29,,,,3.698,3.27,4.65,3.789,3.15,4.95,3.81,3.15,5.07,76.485,62.0,100.0,3.41,3.19,3.75
2018-12,2018,12,SUDESTE,4.377,3.669,5.69,,,,2.734,2.149,4.12,3.432,2.87,4.139,3.561,2.979,4.309,67.891,50.0,92.0,2.974,1.949,3.999
2018-12,2018,12,SUL,4.271,3.749,5.189,,,,2.966,2.52,4.98,3.344,2.92,3.99,3.453,2.99,4.299,69.664,50.0,90.0,3.081,2.299,3.789
2019-01,2019,01,CENTRO OESTE,4.278,3.789,4.999,,,,2.902,2.355,3.839,3.63,3.017,4.199,3.71,3.199,4.499,77.923,50.0,120.0,2.933,2.679,3.299
2019-01,2019,01,NORDESTE,4.288,3.79,5.189,,,,3.276,2.72,4.299,3.491,3.11,4.4,3.569,3.14,4.41,67.037,50.0,85.0,3.195,2.69,3.74
2019-01,2019,01,NORTE,4.269,3.39,6.29,,,,3.646,3.19,4.8,3.73,3.099,4.95,3.757,3.129,5.07,76.724,60.0,100.0,3.17,3.15,3.19
2019-01,2019,01,SUDESTE,4.298,3.475,5.599,,,,2.728,2.179,4.499,3.375,2.87,4.219,3.507,2.979,4.319,67.671,49.9,93.0,3.004,1.995,3.999
2019-01,2019,01,SUL,4.176,3.659,4.999,,,,2.936,2.49,4.949,3.278,2.899,4.489,3.386,2.98,4.589,69.661,47.99,89.0,3.133,2.79,3.809
2019-02,2019,02,CENTRO OESTE,4.205,3.549,4.899,,,,2.806,2.269,3.699,3.633,3.189,4.24,3.712,3.29,4.32,77.687,50.0,115.0,3.057,2.74,3.699
2019-02,2019,02,NORDESTE,4.219,3.629,5.189,,,,3.265,2.749,4.299,3.49,3.02,4.3,3.567,3.199,4.59,67.061,50.0,90.0,3.237,2.69,3.74
2019-02,2019,02,NORTE,4.181,3.397,5.69,,,,3.569,3.05,4.65,3.724,3.14,4.95,3.749,3.15,5.07,76.771,63.0,100.0,3.182,3.15,3.199
2019-02,2019,02,SUDESTE,4.225,3.449,5.599,,,,2.71,2.129,4.529,3.405,2.94,4.489,3.519,2.999,4.589,67.364,49.99,95.0,3.082,2.159,4.19
2019-02,2019,02,SUL,4.078,3.59,4.999,,,,2.918,2.42,4.949,3.296,2.89,3.917,3.397,2.79,4.299,69.54,47.99,90.0,3.076,2.589,3.809
2019-03,2019,03,CENTRO OESTE,4.274,3.699,5.05,,,,2.818,2.269,3.799,3.7,3.19,4.47,3.771,3.29,4.57,77.489,55.0,110.0,2.944,2.898,3.049
2019-03,2019,03,NORDESTE,4.371,3.749,5.189,,,,3.379,2.749,4.299,3.557,2.99,4.31,3.633,3.24,4.59,67.274,50.0,90.0,3.277,2.69,3.78
2019-03,2019,03,NORTE,4.334,3.499,5.69,,,,3.591,3.07,4.7,3.786,3.15,4.95,3.805,3.15,5.07,76.927,63.0,100.0,3.182,3.15,3.199
2019-03,2019,03,SUDESTE,4.315,3.499,5.988,,,,2.913,2.19,4.599,3.496,2.94,4.589,3.598,3.079,4.689,67.312,50.0,95.0,3.092,2.39,4.19
2019-03,2019,03,SUL,4.215,3.69,5.099,,,,3.087,2.579,4.949,3.37,2.899,3.948,3.467,2.979,4.137,69.722,47.99,90.0,3.121,2.589,3.809
2019-04,2019,04,CENTRO OESTE,4.415,3.879,5.17,,,,2.893,2.337,3.999,3.731,3.289,4.47,3.805,3.299,4.57,77.737,55.0,115.0,3.069,2.899,3.289
2019-04,2019,04,NORDESTE,4.504,3.899,5.3,,,,3.512,2.943,4.4,3.621,3.22,4.307,3.679,3.26,4.797,67.216,50.0,90.0,3.298,2.69,3.95
2019-04,2019,04,NORTE,4.48,3.759,5.69,,,,3.639,3.17,4.75,3.811,3.2,4.95,3.841,3.25,5.07,76.648,63.0,100.0,3.19,3.19,3.499
2019-04,2019,04,SUDESTE,4.42,3.599,5.988,,,,2.951,2.299,4.899,3.531,2.989,4.589,3.633,2.999,4.689,67.165,50.0,95.0,3.103,2.479,4.19
2019-04,2019,04,SUL,4.393,3.85,5.299,,,,3.158,2.57,4.949,3.427,3.04,4.38,3.517,3.099,4.68,69.521,55.0,90.0,3.118,2.58,3.89
2019-05,2019,05,CENTRO OESTE,4.57,4.089,5.199,,,,2.966,2.377,3.999,3.805,3.389,4.47,3.879,3.549,4.57,78.06,53.0,115.0,3.153,2.898,3.889
2019-05,2019,05,NORDESTE,4.641,3.799,5.289,,,,3.677,3.048,4.599,3.705,3.358,4.307,3.749,3.26,4.57,67.571,50.0,90.0,3.298,2.599,3.799
2019-05,2019,05,NORTE,4.564,3.88,5.69,,,,3.69,3.19,4.97,3.875,3.25,4.95,3.908,3.25,5.07,77.029,65.0,110.0,3.1,3.05,3.15
2019-05,2019,05,SUDESTE,4.531,3.699,5.859,,,,2.908,2.259,4.999,3.61,3.089,4.749,3.704,3.199,4.849,67.1,50.0,95.0,3.089,2.449,4.19
2019-05,2019,05,SUL,4.488,3.879,5.399,,,,3.125,2.68,4.949,3.499,3.19,4.28,3.584,3.23,4.36,70.218,55.0,90.0,3.121,2.589,3.888
2019-06,2019,06,CENTRO OESTE,4.457,3.969,5.17,,,,2.792,2.177,3.999,3.758,3.289,4.389,3.839,3.43,4.489,77.76,53.0,115.0,2.937,2.898,2.999
2019-06,2019,06,NORDESTE,4.553,3.95,5.79,,,,3.607,2.89,4.4,3.664,3.258,4.65,3.706,3.299,4.69,67.499,50.0,85.0,3.286,2.69,3.869
2019-06,2019,06,NORTE,4.611,3.77,5.69,,,,3.666,3.17,4.97,3.863,3.3,4.95,3.888,3.33,5.07,77.156,62.0,100.0,3.163,3.15,3.19
2019-06,2019,06,SUDESTE,4.45,3.679,5.859,,,,2.724,2.159,4.699,3.56,3.089,4.659,3.664,3.129,4.759,67.184,50.0,95.0,3.1,2.679,3.999
2019-06,2019,06,SUL,4.365,3.699,5.369,,,,2.985,2.529,4.949,3.465,3.09,4.068,3.556,3.099,4.29,69.869,55.0,90.0,3.127,2.499,3.89
2019-07,2019,07,CENTRO OESTE,4.312,3.879,4.99,,,,2.701,2.117,3.899,3.685,3.26,4.28,3.778,3.249,4.38,77.315,55.0,115.0,3.31,2.897,3.797
2019-07,2019,07,NORDESTE,4.414,3.85,5.31,,,,3.483,2.79,4.4,3.582,3.18,4.307,3.635,3.22,4.413,67.357,50.0,89.0,3.235,2.699,3.799
2019-07,2019,07,NORTE,4.488,3.63,5.69,,,,3.575,3.19,4.97,3.796,3.19,4.95,3.807,3.279,5.07,76.887,65.0,108.0,3.163,3.15,3.869
2019-07,2019,07,SUDESTE,4.355,3.569,5.859,,,,2.681,2.099,4.499,3.499,3.029,4.269,3.612,3.09,4.393,67.016,49.99,95.0,3.1,2.629,4.19
2019-07,2019,07,SUL,4.234,3.599,5.21,,,,2.881,2.45,4.949,3.393,3.049,4.079,3.493,3.07,4.29,69.806,50.0,90.0,3.115,2.489,3.999
2019-08,2019,08,CENTRO OESTE,4.282,3.859,4.9,,,,2.77,2.277,3.799,3.672,3.26,4.28,3.756,3.36,4.38,76.914,50.0,115.0,2.941,2.899,2.999
2019-08,2019,08,NORDESTE,4.426,3.69,5.49,,,,3.528,2.798,4.4,3.557,3.16,4.49,3.625,3.17,4.59,66.794,50.0,87.0,3.258,2.69,3.849
2019-08,2019,08,NORTE,4.368,3.57,5.69,,,,3.544,3.15,4.97,3.777,3.19,4.95,3.787,3.27,5.07,76.55,65.0,108.0,3.163,3.15,3.19
2019-08,2019,08,SUDESTE,4.329,3.559,5.799,,,,2.738,2.139,4.539,3.489,3.07,4.34,3.595,3.149,4.769,66.912,49.5,95.0,3.118,2.629,4.32
2019-08,2019,08,SUL,4.167,3.599,5.179,,,,2.899,2.49,4.949,3.358,3.048,3.999,3.461,2.999,4.278,69.885,55.0,90.0,3.104,2.499,3.999
2019-09,2019,09,CENTRO OESTE,4.342,3.859,4.959,,,,2.886,2.359,3.799,3.751,3.288,4.53,3.827,3.39,4.63,76.766,50.0,115.0,2.94,2.898,2.999
2019-09,2019,09,NORDESTE,4.445,3.779,5.49,,,,3.517,2.779,4.4,3.621,3.19,4.65,3.673,3.19,4.69,66.764,50.0,89.0,3.296,2.699,4.06
2019-09,2019,09,NORTE,4.421,3.64,5.69,,,,3.558,3.15,4.97,3.843,3.279,4.95,3.844,3.29,5.07,76.249,65.0,100.0,3.19,3.0,3.19
2019-09,2019,09,SUDESTE,4.33,3.559,5.799,,,,2.746,2.249,4.599,3.568,3.06,4.579,3.664,3.149,4.739,66.965,49.5,95.0,3.084,2.629,4.32
2019-09,2019,09,SUL,4.144,3.599,5.239,,,,2.913,2.46,4.949,3.407,2.999,4.187,3.504,2.999,4.29,70.289,50.0,90.0,3.128,2.599,3.999
2019-10,2019,10,CENTRO OESTE,4.395,3.939,4.999,,,,2.928,2.311,3.87,3.864,3.359,4.539,3.937,3.439,4.639,76.823,50.0,115.0,2.93,2.599,2.999
2019-10,2019,10,NORDESTE,4.482,3.929,5.49,,,,3.478,2.989,4.4,3.729,3.399,4.65,3.771,3.3,4.69,66.632,50.0,85.0,3.307,2.699,3.92
2019-10,2019,10,NORTE,4.496,3.64,5.69,,,,3.565,3.19,5.47,3.956,3.489,4.95,3.949,3.499,5.07,76.241,65.0,100.0,3.174,3.15,3.19
